"","id","name","date","subject_line","sent","delivered","delivered_rate","unique_opens","open_rate","ORvsAvg","total_clicks","unique_clicks","unique_CTR","UCTRvsAvg","click_open_ratio","opt_outs","opt_out_rate","plaintext_rate","url","title","clicks","COR","url_chart","clicks_chart","COR_chart","url_question","clicks_question","COR_question","url_events","clicks_events","COR_events"
"199","1555348298","NL 2023-12-14 Spark",2023-12-14,"Batteries boom + green building wins",64136,64087,0.9992,18199,0.284,-0.094,4475,1827,0.028,-0.105,0.1,28,0.04,"0","https://rmi.org/the-ira-is-the-largest-climate-investment-in-us-history-are-utilities-planning-accordingly/","The IRA is the Largest Climate Investment in US History — Are Utilities Planning Accordingly?",81,0.004,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",34,0.002
"200","1555348298","NL 2023-12-14 Spark",2023-12-14,"Batteries boom + green building wins",64136,64087,0.9992,18199,0.284,-0.094,4475,1827,0.028,-0.105,0.1,28,0.04,"0","https://rmi.org/make-a-gift/","Make a Gift",120,0.007,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",34,0.002
"201","1555348298","NL 2023-12-14 Spark",2023-12-14,"Batteries boom + green building wins",64136,64087,0.9992,18199,0.284,-0.094,4475,1827,0.028,-0.105,0.1,28,0.04,"0","https://rmi.org/reshaping-the-future-of-heating-and-cooling/","Reshaping the Future of Heating and Cooling",497,0.027,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",34,0.002
"202","1555348298","NL 2023-12-14 Spark",2023-12-14,"Batteries boom + green building wins",64136,64087,0.9992,18199,0.284,-0.094,4475,1827,0.028,-0.105,0.1,28,0.04,"0","https://rmi.org/insight/x-change-batteries/","X-Change: Batteries",896,0.049,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",34,0.002
"203","1554534095","PEM 2023-12-13 Tech and Innovation",2023-12-13,"Climate Tech News: CO2 Removal Roadmap",1768,1766,0.9989,758,0.429,0.051,148,81,0.046,0.069,0.107,0,0,"0","https://rmi.org/chasing-contrails-rmis-joey-cathcart-takes-off-to-cut-airlines-climate-toll/","Chasing Contrails: RMI’s Joey Cathcart Takes Off to Cut Airlines’ Climate Toll",3,0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","1554534095","PEM 2023-12-13 Tech and Innovation",2023-12-13,"Climate Tech News: CO2 Removal Roadmap",1768,1766,0.9989,758,0.429,0.051,148,81,0.046,0.069,0.107,0,0,"0","https://rmi.org/insight/prospects-for-chinas-next-generation-clean-low-carbon-technologies/","Prospects for China’s Next-Generation Clean Low-Carbon Technologies",4,0.005,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","1554534095","PEM 2023-12-13 Tech and Innovation",2023-12-13,"Climate Tech News: CO2 Removal Roadmap",1768,1766,0.9989,758,0.429,0.051,148,81,0.046,0.069,0.107,0,0,"0","https://rmi.org/clean-energy-101-passive-daytime-radiative-cooling-really-cool-roofs/","Clean Energy 101: Passive Daytime Radiative Cooling (Really Cool Roofs)",5,0.007,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","1554534095","PEM 2023-12-13 Tech and Innovation",2023-12-13,"Climate Tech News: CO2 Removal Roadmap",1768,1766,0.9989,758,0.429,0.051,148,81,0.046,0.069,0.107,0,0,"0","https://rmi.org/from-trees-to-tech-and-beyond-carbon-dioxide-removal-cdr-in-all-its-variations/","From Trees to Tech and Beyond: Carbon Dioxide Removal (CDR) in All Its Variations",7,0.009,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","1554534095","PEM 2023-12-13 Tech and Innovation",2023-12-13,"Climate Tech News: CO2 Removal Roadmap",1768,1766,0.9989,758,0.429,0.051,148,81,0.046,0.069,0.107,0,0,"0","https://rmi.org/electrification-101-getting-the-grid-ready-for-an-ev-revolution/","Electrification 101: Getting the Grid Ready for an EV Revolution",7,0.009,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","1554534095","PEM 2023-12-13 Tech and Innovation",2023-12-13,"Climate Tech News: CO2 Removal Roadmap",1768,1766,0.9989,758,0.429,0.051,148,81,0.046,0.069,0.107,0,0,"0","https://rmi.org/insight/the-applied-innovation-roadmap-for-cdr/","The Applied Innovation Roadmap for CDR",8,0.011,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","1554534095","PEM 2023-12-13 Tech and Innovation",2023-12-13,"Climate Tech News: CO2 Removal Roadmap",1768,1766,0.9989,758,0.429,0.051,148,81,0.046,0.069,0.107,0,0,"0","https://rmi.org/creating-a-diversified-solutions-portfolio-to-meet-the-scale-of-the-carbon-removal-challenge/","Creating a Diversified Solutions Portfolio to Meet the Scale of the Carbon Removal Challenge",8,0.011,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","1549394450","NL 2023-12-07 Spark",2023-12-07,"Clean building incentives + Europe’s hydrogen push",64225,64157,0.9989,17109,0.267,-0.111,3716,1420,0.022,-0.169,0.083,37,0.06,"0","https://rmi.org/event/webinar-safc-registry-what-it-is-how-to-engage-and-why-it-matters/","Webinar: SAFc Registry - What it is, how to engage, and why it matters",26,0.002,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",17,0.001
"211","1549394450","NL 2023-12-07 Spark",2023-12-07,"Clean building incentives + Europe’s hydrogen push",64225,64157,0.9989,17109,0.267,-0.111,3716,1420,0.022,-0.169,0.083,37,0.06,"0","https://rmi.org/insight/the-rural-equitable-climate-transition-toward-carbon-neutrality-and-shared-prosperity/","The Rural Equitable Climate Transition toward Carbon Neutrality and Shared Prosperity",29,0.002,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",17,0.001
"212","1549394450","NL 2023-12-07 Spark",2023-12-07,"Clean building incentives + Europe’s hydrogen push",64225,64157,0.9989,17109,0.267,-0.111,3716,1420,0.022,-0.169,0.083,37,0.06,"0","https://rmi.org/press-release/not-for-profit-registry-launches-to-spur-sustainable-aviation-fuel-market-through-transparent-digital-tool/","Not-for-Profit Registry Launches to Spur Sustainable Aviation Fuel Market Through Transparent Digital Tool",32,0.002,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",17,0.001
"213","1549394450","NL 2023-12-07 Spark",2023-12-07,"Clean building incentives + Europe’s hydrogen push",64225,64157,0.9989,17109,0.267,-0.111,3716,1420,0.022,-0.169,0.083,37,0.06,"0","https://rmi.org/insight/methane-emissions-mitigation-in-chinas-energy-sector/","Methane Emissions Mitigation in China’s Energy Sector",36,0.002,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",17,0.001
"214","1549394450","NL 2023-12-07 Spark",2023-12-07,"Clean building incentives + Europe’s hydrogen push",64225,64157,0.9989,17109,0.267,-0.111,3716,1420,0.022,-0.169,0.083,37,0.06,"0","https://rmi.org/event/webinar-abundant-accessible-and-economic-mapping-our-path-to-clean-energy/","Webinar with Jigar Shah: Mapping our Path to Abundant, Accessible, and Economic Clean Energy",37,0.002,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",17,0.001
"215","1549394450","NL 2023-12-07 Spark",2023-12-07,"Clean building incentives + Europe’s hydrogen push",64225,64157,0.9989,17109,0.267,-0.111,3716,1420,0.022,-0.169,0.083,37,0.06,"0","https://rmi.org/creating-a-diversified-solutions-portfolio-to-meet-the-scale-of-the-carbon-removal-challenge/","Creating a Diversified Solutions Portfolio to Meet the Scale of the Carbon Removal Challenge",37,0.002,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",17,0.001
"216","1549394450","NL 2023-12-07 Spark",2023-12-07,"Clean building incentives + Europe’s hydrogen push",64225,64157,0.9989,17109,0.267,-0.111,3716,1420,0.022,-0.169,0.083,37,0.06,"0","https://rmi.org/press-release/caribbean-countries-on-the-frontline-of-climate-change-get-lasting-support-to-unlock-critical-finance/","Caribbean countries on the frontline of climate change get lasting support to unlock critical finance",41,0.002,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",17,0.001
"217","1549394450","NL 2023-12-07 Spark",2023-12-07,"Clean building incentives + Europe’s hydrogen push",64225,64157,0.9989,17109,0.267,-0.111,3716,1420,0.022,-0.169,0.083,37,0.06,"0","https://rmi.org/insight/carbon-neutral-demonstration-zone-definition-planning-methodology-and-case-study/","Carbon-Neutral Demonstration Zone: Definition, Planning Methodology, and Case Study",42,0.002,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",17,0.001
"218","1549394450","NL 2023-12-07 Spark",2023-12-07,"Clean building incentives + Europe’s hydrogen push",64225,64157,0.9989,17109,0.267,-0.111,3716,1420,0.022,-0.169,0.083,37,0.06,"0","https://rmi.org/insight/corporate-carbon-neutrality-strategic-options-action-framework-and-best-practices/","Corporate Carbon Neutrality: Strategic Options, Action Framework, and Best Practices",45,0.003,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",17,0.001
"219","1549394450","NL 2023-12-07 Spark",2023-12-07,"Clean building incentives + Europe’s hydrogen push",64225,64157,0.9989,17109,0.267,-0.111,3716,1420,0.022,-0.169,0.083,37,0.06,"0","https://rmi.org/corporate-climate-action-analyzing-the-recent-surge-of-climate-commitments/","Corporate Climate Action: Analyzing the Recent Surge of Climate Commitments",46,0.003,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",17,0.001
"220","1549394450","NL 2023-12-07 Spark",2023-12-07,"Clean building incentives + Europe’s hydrogen push",64225,64157,0.9989,17109,0.267,-0.111,3716,1420,0.022,-0.169,0.083,37,0.06,"0","https://rmi.org/insight/prospects-for-chinas-next-generation-clean-low-carbon-technologies/","Prospects for China’s Next-Generation Clean Low-Carbon Technologies",48,0.003,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",17,0.001
"221","1549394450","NL 2023-12-07 Spark",2023-12-07,"Clean building incentives + Europe’s hydrogen push",64225,64157,0.9989,17109,0.267,-0.111,3716,1420,0.022,-0.169,0.083,37,0.06,"0","https://rmi.org/press-release/rmi-launches-the-first-finance-framework-to-support-the-decarbonization-of-aluminum-production-the-sustainable-aluminum-finance-framework/","At COP28, RMI launches the first finance framework to support the decarbonization of aluminum production: the Sustainable Aluminum Finance Framework",50,0.003,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",17,0.001
"222","1549394450","NL 2023-12-07 Spark",2023-12-07,"Clean building incentives + Europe’s hydrogen push",64225,64157,0.9989,17109,0.267,-0.111,3716,1420,0.022,-0.169,0.083,37,0.06,"0","https://rmi.org/insight/the-applied-innovation-roadmap-for-cdr/","The Applied Innovation Roadmap for CDR",50,0.003,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",17,0.001
"223","1549394450","NL 2023-12-07 Spark",2023-12-07,"Clean building incentives + Europe’s hydrogen push",64225,64157,0.9989,17109,0.267,-0.111,3716,1420,0.022,-0.169,0.083,37,0.06,"0","https://rmi.org/insight/guide-to-road-mapping-state-owned-building-projects-to-reach-net-zero-embodied-carbon/","Buy Clean and Beyond",64,0.004,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",17,0.001
"224","1549394450","NL 2023-12-07 Spark",2023-12-07,"Clean building incentives + Europe’s hydrogen push",64225,64157,0.9989,17109,0.267,-0.111,3716,1420,0.022,-0.169,0.083,37,0.06,"0","https://rmi.org/this-great-lakes-state-is-surging-ahead-in-climate-action/","This Great Lakes State Is Surging Ahead in Climate Action",114,0.007,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",17,0.001
"225","1549394450","NL 2023-12-07 Spark",2023-12-07,"Clean building incentives + Europe’s hydrogen push",64225,64157,0.9989,17109,0.267,-0.111,3716,1420,0.022,-0.169,0.083,37,0.06,"0","https://rmi.org/make-a-gift/","Make a Gift",145,0.008,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",17,0.001
"226","1549394450","NL 2023-12-07 Spark",2023-12-07,"Clean building incentives + Europe’s hydrogen push",64225,64157,0.9989,17109,0.267,-0.111,3716,1420,0.022,-0.169,0.083,37,0.06,"0","https://rmi.org/5-facts-to-know-about-reducing-methane-from-oil-and-gas/","5 Facts to Know About Reducing Methane from Oil and Gas",261,0.015,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",17,0.001
"227","1549394450","NL 2023-12-07 Spark",2023-12-07,"Clean building incentives + Europe’s hydrogen push",64225,64157,0.9989,17109,0.267,-0.111,3716,1420,0.022,-0.169,0.083,37,0.06,"0","https://rmi.org/insight/the-value-of-green-hydrogen-trade-for-europe/","The Value of Green Hydrogen Trade for Europe",329,0.019,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",17,0.001
"228","1549394450","NL 2023-12-07 Spark",2023-12-07,"Clean building incentives + Europe’s hydrogen push",64225,64157,0.9989,17109,0.267,-0.111,3716,1420,0.022,-0.169,0.083,37,0.06,"0","https://rmi.org/rmis-guide-to-federal-clean-energy-incentives/","RMI’s Guide to Federal Clean Energy Incentives",393,0.023,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",17,0.001
"229","1549394450","NL 2023-12-07 Spark",2023-12-07,"Clean building incentives + Europe’s hydrogen push",64225,64157,0.9989,17109,0.267,-0.111,3716,1420,0.022,-0.169,0.083,37,0.06,"0","https://rmi.org/from-trees-to-tech-and-beyond-carbon-dioxide-removal-cdr-in-all-its-variations/","From Trees to Tech and Beyond: Carbon Dioxide Removal (CDR) in All Its Variations",504,0.029,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",17,0.001
"230","1545004553","NL 2023-12-03 Upcoming Events",2023-12-03,"December events with RMI",8060,8042,0.9978,2515,0.313,-0.065,300,131,0.016,-0.227,0.052,2,0.02,"0","https://rmi.org/event/webinar-safc-registry-what-it-is-how-to-engage-and-why-it-matters/","Webinar: SAFc Registry - What it is, how to engage, and why it matters",18,0.007,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",47,0.019
"231","1545004553","NL 2023-12-03 Upcoming Events",2023-12-03,"December events with RMI",8060,8042,0.9978,2515,0.313,-0.065,300,131,0.016,-0.227,0.052,2,0.02,"0","https://rmi.org/event/later-is-too-late/","Later Is Too Late: Tipping the Balance from Negative to Positive",20,0.008,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",47,0.019
"232","1545004553","NL 2023-12-03 Upcoming Events",2023-12-03,"December events with RMI",8060,8042,0.9978,2515,0.313,-0.065,300,131,0.016,-0.227,0.052,2,0.02,"0","https://rmi.org/event/rmi-at-cop-trading-green-hydrogen-to-bolster-energy-security/","Trading Green Hydrogen to Bolster Energy Security",21,0.008,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",47,0.019
"233","1545004553","NL 2023-12-03 Upcoming Events",2023-12-03,"December events with RMI",8060,8042,0.9978,2515,0.313,-0.065,300,131,0.016,-0.227,0.052,2,0.02,"0","https://rmi.org/event/webinar-abundant-accessible-and-economic-mapping-our-path-to-clean-energy/","Webinar with Jigar Shah: Mapping our Path to Abundant, Accessible, and Economic Clean Energy",37,0.015,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",47,0.019
"234","1545004553","NL 2023-12-03 Upcoming Events",2023-12-03,"December events with RMI",8060,8042,0.9978,2515,0.313,-0.065,300,131,0.016,-0.227,0.052,2,0.02,"0","https://rmi.org/event/transition-finance-from-transition-plans-to-transactions/","Transition Finance: From Transition Plans to Transactions",43,0.017,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",47,0.019
"235","1543083932","NL 2023-11-30 Spark",2023-11-30,"COP28 Kicks Off + Scaling Carbon Cuts",64121,64047,0.9988,19013,0.297,-0.081,3704,1633,0.025,-0.135,0.086,45,0.07,"0","https://rmi.org/organic-waste-an-untapped-solution-waste-authorities-in-nigeria-tackle-food-waste-as-a-climate-solution-in-lagos/","Organic Waste, an Untapped Solution: Waste Authorities in Nigeria Tackle Food Waste as a Climate Solution in Lagos",40,0.002,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",22,0.001
"236","1543083932","NL 2023-11-30 Spark",2023-11-30,"COP28 Kicks Off + Scaling Carbon Cuts",64121,64047,0.9988,19013,0.297,-0.081,3704,1633,0.025,-0.135,0.086,45,0.07,"0","https://rmi.org/event/low-methane-partnership/","Advancing Ambitious Multi-Level Climate Action",40,0.002,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",22,0.001
"237","1543083932","NL 2023-11-30 Spark",2023-11-30,"COP28 Kicks Off + Scaling Carbon Cuts",64121,64047,0.9988,19013,0.297,-0.081,3704,1633,0.025,-0.135,0.086,45,0.07,"0","https://rmi.org/how-to-hold-back-a-storm-financing-critical-infrastructure-projects-in-the-caribbean/","How to Hold Back a Storm: Financing Critical Infrastructure Projects in the Caribbean",43,0.002,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",22,0.001
"238","1543083932","NL 2023-11-30 Spark",2023-11-30,"COP28 Kicks Off + Scaling Carbon Cuts",64121,64047,0.9988,19013,0.297,-0.081,3704,1633,0.025,-0.135,0.086,45,0.07,"0","https://rmi.org/event/webinar-abundant-accessible-and-economic-mapping-our-path-to-clean-energy/","Webinar with Jigar Shah: Mapping our Path to Abundant, Accessible, and Economic Clean Energy",47,0.002,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",22,0.001
"239","1543083932","NL 2023-11-30 Spark",2023-11-30,"COP28 Kicks Off + Scaling Carbon Cuts",64121,64047,0.9988,19013,0.297,-0.081,3704,1633,0.025,-0.135,0.086,45,0.07,"0","https://rmi.org/event/transition-finance-from-transition-plans-to-transactions/","Transition Finance: From Transition Plans to Transactions",51,0.003,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",22,0.001
"240","1543083932","NL 2023-11-30 Spark",2023-11-30,"COP28 Kicks Off + Scaling Carbon Cuts",64121,64047,0.9988,19013,0.297,-0.081,3704,1633,0.025,-0.135,0.086,45,0.07,"0","https://rmi.org/defining-transition-finance-exploring-its-purpose-scope-and-credibility/","Defining Transition Finance: Exploring Its Purpose, Scope, and Credibility",56,0.003,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",22,0.001
"241","1543083932","NL 2023-11-30 Spark",2023-11-30,"COP28 Kicks Off + Scaling Carbon Cuts",64121,64047,0.9988,19013,0.297,-0.081,3704,1633,0.025,-0.135,0.086,45,0.07,"0","https://rmi.org/no-more-one-size-fits-all-approach-to-state-climate-targets/","No More One-Size-Fits-All Approach to State Climate Targets",71,0.004,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",22,0.001
"242","1543083932","NL 2023-11-30 Spark",2023-11-30,"COP28 Kicks Off + Scaling Carbon Cuts",64121,64047,0.9988,19013,0.297,-0.081,3704,1633,0.025,-0.135,0.086,45,0.07,"0","https://rmi.org/the-world-re-energized/","The World, Re-Energized",82,0.004,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",22,0.001
"243","1543083932","NL 2023-11-30 Spark",2023-11-30,"COP28 Kicks Off + Scaling Carbon Cuts",64121,64047,0.9988,19013,0.297,-0.081,3704,1633,0.025,-0.135,0.086,45,0.07,"0","https://rmi.org/a-global-call-to-action-on-transition-finance/","A Global Call to Action on Transition Finance at COP28",91,0.005,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",22,0.001
"244","1543083932","NL 2023-11-30 Spark",2023-11-30,"COP28 Kicks Off + Scaling Carbon Cuts",64121,64047,0.9988,19013,0.297,-0.081,3704,1633,0.025,-0.135,0.086,45,0.07,"0","https://rmi.org/rmi-at-cop28/","RMI at COP",99,0.005,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",22,0.001
"245","1543083932","NL 2023-11-30 Spark",2023-11-30,"COP28 Kicks Off + Scaling Carbon Cuts",64121,64047,0.9988,19013,0.297,-0.081,3704,1633,0.025,-0.135,0.086,45,0.07,"0","https://rmi.org/clean-energy-101-passive-daytime-radiative-cooling-really-cool-roofs/","Clean Energy 101: Passive Daytime Radiative Cooling (Really Cool Roofs)",110,0.006,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",22,0.001
"246","1543083932","NL 2023-11-30 Spark",2023-11-30,"COP28 Kicks Off + Scaling Carbon Cuts",64121,64047,0.9988,19013,0.297,-0.081,3704,1633,0.025,-0.135,0.086,45,0.07,"0","https://rmi.org/what-to-expect-in-dubai-prioritizing-pragmatic-progress-at-cop28/","What to Expect in Dubai: Prioritizing Pragmatic Progress at COP28",177,0.009,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",22,0.001
"247","1543083932","NL 2023-11-30 Spark",2023-11-30,"COP28 Kicks Off + Scaling Carbon Cuts",64121,64047,0.9988,19013,0.297,-0.081,3704,1633,0.025,-0.135,0.086,45,0.07,"0","https://rmi.org/make-a-gift/","Make a Gift",178,0.009,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",22,0.001
"248","1543083932","NL 2023-11-30 Spark",2023-11-30,"COP28 Kicks Off + Scaling Carbon Cuts",64121,64047,0.9988,19013,0.297,-0.081,3704,1633,0.025,-0.135,0.086,45,0.07,"0","https://rmi.org/chasing-contrails-rmis-joey-cathcart-takes-off-to-cut-airlines-climate-toll/","Chasing Contrails: RMI’s Joey Cathcart Takes Off to Cut Airlines’ Climate Toll",235,0.012,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",22,0.001
"249","1543083932","NL 2023-11-30 Spark",2023-11-30,"COP28 Kicks Off + Scaling Carbon Cuts",64121,64047,0.9988,19013,0.297,-0.081,3704,1633,0.025,-0.135,0.086,45,0.07,"0","https://rmi.org/reality-check-demystifying-the-need-for-carbon-dioxide-removal/","Reality Check: Demystifying the Need for Carbon Dioxide Removal",301,0.016,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",22,0.001
"250","1543083932","NL 2023-11-30 Spark",2023-11-30,"COP28 Kicks Off + Scaling Carbon Cuts",64121,64047,0.9988,19013,0.297,-0.081,3704,1633,0.025,-0.135,0.086,45,0.07,"0","https://rmi.org/5-facts-to-know-about-reducing-methane-from-oil-and-gas/","5 Facts to Know About Reducing Methane from Oil and Gas",312,0.016,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",22,0.001
"251","1543083932","NL 2023-11-30 Spark",2023-11-30,"COP28 Kicks Off + Scaling Carbon Cuts",64121,64047,0.9988,19013,0.297,-0.081,3704,1633,0.025,-0.135,0.086,45,0.07,"0","https://rmi.org/solar-in-arizona-hydrogen-in-louisiana-heres-where-each-state-should-look-for-quick-climate-solutions/","Solar in Arizona, Hydrogen in Louisiana: Here’s Where Each State Should Look for Quick Climate Solutions",605,0.032,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",22,0.001
"252","1536271121","NL 2023-11-26 Upcoming Events",2023-11-26,"This Week: Kick off COP28 with RMI",5842,5840,0.9997,2494,0.427,0.049,346,129,0.022,-0.169,0.052,7,0.12,"0","https://rmi.org/event/responding-to-the-global-stocktake-mobilizing-finance-at-speed-and-scale/","Responding to the Global Stocktake: Mobilizing Finance at Speed and Scale",8,0.003,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",8,0.003
"253","1536271121","NL 2023-11-26 Upcoming Events",2023-11-26,"This Week: Kick off COP28 with RMI",5842,5840,0.9997,2494,0.427,0.049,346,129,0.022,-0.169,0.052,7,0.12,"0","https://rmi.org/event/rmi-at-cop-trading-green-hydrogen-to-bolster-energy-security/","Trading Green Hydrogen to Bolster Energy Security",10,0.004,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",8,0.003
"254","1536271121","NL 2023-11-26 Upcoming Events",2023-11-26,"This Week: Kick off COP28 with RMI",5842,5840,0.9997,2494,0.427,0.049,346,129,0.022,-0.169,0.052,7,0.12,"0","https://rmi.org/event/accelerating-the-energy-transition-in-the-critical-decade-raising-ambition-and-implementing-at-scale/","Accelerating the Energy Transition in the Critical Decade: Raising Ambition and Implementing at Scale",10,0.004,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",8,0.003
"255","1536271121","NL 2023-11-26 Upcoming Events",2023-11-26,"This Week: Kick off COP28 with RMI",5842,5840,0.9997,2494,0.427,0.049,346,129,0.022,-0.169,0.052,7,0.12,"0","https://rmi.org/event/saba-and-the-launch-of-the-safc-registry-at-cop28/","SABA and the Launch of the SAFc Registry at COP28",12,0.005,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",8,0.003
"256","1536271121","NL 2023-11-26 Upcoming Events",2023-11-26,"This Week: Kick off COP28 with RMI",5842,5840,0.9997,2494,0.427,0.049,346,129,0.022,-0.169,0.052,7,0.12,"0","https://rmi.org/make-a-gift/","Make a Gift",13,0.005,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",8,0.003
"257","1536271121","NL 2023-11-26 Upcoming Events",2023-11-26,"This Week: Kick off COP28 with RMI",5842,5840,0.9997,2494,0.427,0.049,346,129,0.022,-0.169,0.052,7,0.12,"0","https://rmi.org/event/launching-the-climate-finance-access-network-in-the-caribbean-unlocking-climate-finance-access-through-lasting-capacity/","Launching the Climate Finance Access Network in the Caribbean",13,0.005,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",8,0.003
"258","1536271121","NL 2023-11-26 Upcoming Events",2023-11-26,"This Week: Kick off COP28 with RMI",5842,5840,0.9997,2494,0.427,0.049,346,129,0.022,-0.169,0.052,7,0.12,"0","https://rmi.org/event/transition-finance-from-transition-plans-to-transactions/","Transition Finance: From Transition Plans to Transactions",17,0.007,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",8,0.003
"259","1536271121","NL 2023-11-26 Upcoming Events",2023-11-26,"This Week: Kick off COP28 with RMI",5842,5840,0.9997,2494,0.427,0.049,346,129,0.022,-0.169,0.052,7,0.12,"0","https://rmi.org/rmi-at-cop28/","RMI at COP",18,0.007,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",8,0.003
"260","1536271121","NL 2023-11-26 Upcoming Events",2023-11-26,"This Week: Kick off COP28 with RMI",5842,5840,0.9997,2494,0.427,0.049,346,129,0.022,-0.169,0.052,7,0.12,"0","https://rmi.org/event/later-is-too-late/","Later Is Too Late: Tipping the Balance from Negative to Positive",19,0.008,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",8,0.003
"261","1536271121","NL 2023-11-26 Upcoming Events",2023-11-26,"This Week: Kick off COP28 with RMI",5842,5840,0.9997,2494,0.427,0.049,346,129,0.022,-0.169,0.052,7,0.12,"0","https://rmi.org/event/wastemap-launch-methane-emissions-tracking-and-satellite-actionable-data/","WasteMAP Launch: Methane emissions tracking and satellite actionable data",39,0.016,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",8,0.003
"262","1536271121","NL 2023-11-26 Upcoming Events",2023-11-26,"This Week: Kick off COP28 with RMI",5842,5840,0.9997,2494,0.427,0.049,346,129,0.022,-0.169,0.052,7,0.12,"0","https://rmi.org/event/boosting-climate-resilience-preparing-and-de-risking-renewable-energy-projects-in-the-caribbean/","Boosting Climate Resilience: Preparing and De-risking Renewable Energy Projects in the Caribbean",59,0.024,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",8,0.003
"263","1533893744","NL 2023-11-19 Upcoming Events",2023-11-19,"RMI at the UN Climate Change Conference",5811,5809,0.9997,2600,0.448,0.07,503,127,0.022,-0.171,0.049,4,0.07,"0","https://rmi.org/make-a-gift/","Make a Gift",17,0.007,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",10,0.004
"264","1533893744","NL 2023-11-19 Upcoming Events",2023-11-19,"RMI at the UN Climate Change Conference",5811,5809,0.9997,2600,0.448,0.07,503,127,0.022,-0.171,0.049,4,0.07,"0","https://rmi.org/event/rmi-at-cop-trading-green-hydrogen-to-bolster-energy-security/","Trading Green Hydrogen to Bolster Energy Security",21,0.008,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",10,0.004
